session_id,top1,top2,top3,top4,top5
469639,A,A,A,A,A
530258,A,A,A,A,A
368939,A,A,A,A,A
53249,A,A,A,A,A
701298,A,A,A,A,A
129229,A,A,A,A,A
695338,A,A,A,A,A
522439,A,A,A,A,A
373309,A,A,A,A,A
693148,A,A,A,A,A
43188,A,A,A,A,A
406358,A,A,A,A,A
107469,A,A,A,A,A
154748,A,A,A,A,A
476919,A,A,A,A,A
112858,A,A,A,A,A
703999,A,A,A,A,A
227618,A,A,A,A,A
633858,A,A,A,A,A
524988,A,A,A,A,A
249628,A,A,A,A,A
462078,A,A,A,A,A
379859,A,A,A,A,A
578079,A,A,A,A,A
587619,A,A,A,A,A
119789,A,A,A,A,A
633739,A,A,A,A,A
361059,A,A,A,A,A
422149,A,A,A,A,A
626479,A,A,A,A,A
390939,A,A,A,A,A
116208,A,A,A,A,A
151029,A,A,A,A,A
272309,A,A,A,A,A
161189,A,A,A,A,A
425659,A,A,A,A,A
4749,A,A,A,A,A
132809,A,A,A,A,A
593778,A,A,A,A,A
454248,A,A,A,A,A
179918,A,A,A,A,A
403139,A,A,A,A,A
474258,A,A,A,A,A
654438,A,A,A,A,A
485418,A,A,A,A,A
80098,A,A,A,A,A
261309,A,A,A,A,A
577108,A,A,A,A,A
123428,A,A,A,A,A
469679,A,A,A,A,A
136459,A,A,A,A,A
414139,A,A,A,A,A
327878,A,A,A,A,A
452529,A,A,A,A,A
649928,A,A,A,A,A
476419,A,A,A,A,A
252509,A,A,A,A,A
342008,A,A,A,A,A
102119,A,A,A,A,A
659558,A,A,A,A,A
7209,A,A,A,A,A
526329,A,A,A,A,A
253849,A,A,A,A,A
174558,A,A,A,A,A
503509,A,A,A,A,A
392329,A,A,A,A,A
431849,A,A,A,A,A
681478,A,A,A,A,A
533499,A,A,A,A,A
350829,A,A,A,A,A
163129,A,A,A,A,A
297779,A,A,A,A,A
67408,A,A,A,A,A
376908,A,A,A,A,A
243878,A,A,A,A,A
394588,A,A,A,A,A
202029,A,A,A,A,A
194418,A,A,A,A,A
499738,A,A,A,A,A
204569,A,A,A,A,A
574859,A,A,A,A,A
677229,A,A,A,A,A
693499,A,A,A,A,A
18809,A,A,A,A,A
534088,A,A,A,A,A
107089,A,A,A,A,A
613139,A,A,A,A,A
699269,A,A,A,A,A
403058,A,A,A,A,A
178939,A,A,A,A,A
657349,A,A,A,A,A
536429,A,A,A,A,A
376759,A,A,A,A,A
693488,A,A,A,A,A
282308,A,A,A,A,A
705488,A,A,A,A,A
175918,A,A,A,A,A
529578,A,A,A,A,A
609009,A,A,A,A,A
45889,A,A,A,A,A
576508,A,A,A,A,A
573058,A,A,A,A,A
553709,A,A,A,A,A
668858,A,A,A,A,A
257188,A,A,A,A,A
216349,A,A,A,A,A
663859,A,A,A,A,A
427449,A,A,A,A,A
270708,A,A,A,A,A
374289,A,A,A,A,A
433338,A,A,A,A,A
363238,A,A,A,A,A
487679,A,A,A,A,A
151929,A,A,A,A,A
22848,A,A,A,A,A
182019,A,A,A,A,A
131449,A,A,A,A,A
510799,A,A,A,A,A
66239,A,A,A,A,A
30038,A,A,A,A,A
354069,A,A,A,A,A
152479,A,A,A,A,A
266548,A,A,A,A,A
491479,A,A,A,A,A
225928,A,A,A,A,A
672649,A,A,A,A,A
415689,A,A,A,A,A
74098,A,A,A,A,A
677698,A,A,A,A,A
198818,A,A,A,A,A
160598,A,A,A,A,A
456028,A,A,A,A,A
32809,A,A,A,A,A
145719,A,A,A,A,A
608038,A,A,A,A,A
337988,A,A,A,A,A
207598,A,A,A,A,A
662328,A,A,A,A,A
163819,A,A,A,A,A
679109,A,A,A,A,A
282778,A,A,A,A,A
309059,A,A,A,A,A
443559,A,A,A,A,A
604438,A,A,A,A,A
271649,A,A,A,A,A
676859,A,A,A,A,A
82839,A,A,A,A,A
59309,A,A,A,A,A
505948,A,A,A,A,A
248048,A,A,A,A,A
219098,A,A,A,A,A
21028,A,A,A,A,A
704199,A,A,A,A,A
122188,A,A,A,A,A
467349,A,A,A,A,A
589338,A,A,A,A,A
624519,A,A,A,A,A
34628,A,A,A,A,A
504458,A,A,A,A,A
108239,A,A,A,A,A
439649,A,A,A,A,A
402919,A,A,A,A,A
96548,A,A,A,A,A
564639,A,A,A,A,A
195559,A,A,A,A,A
673998,A,A,A,A,A
633059,A,A,A,A,A
38418,A,A,A,A,A
217278,A,A,A,A,A
511698,A,A,A,A,A
404268,A,A,A,A,A
301168,A,A,A,A,A
270978,A,A,A,A,A
634618,A,A,A,A,A
472899,A,A,A,A,A
189698,A,A,A,A,A
424698,A,A,A,A,A
652459,A,A,A,A,A
284679,A,A,A,A,A
283639,A,A,A,A,A
543919,A,A,A,A,A
128629,A,A,A,A,A
411338,A,A,A,A,A
474059,A,A,A,A,A
102578,A,A,A,A,A
543929,A,A,A,A,A
197788,A,A,A,A,A
196089,A,A,A,A,A
99039,A,A,A,A,A
584799,A,A,A,A,A
607628,A,A,A,A,A
436239,A,A,A,A,A
502098,A,A,A,A,A
515629,A,A,A,A,A
609058,A,A,A,A,A
189639,A,A,A,A,A
386088,A,A,A,A,A
147179,A,A,A,A,A
45289,A,A,A,A,A
357088,A,A,A,A,A
7278,A,A,A,A,A
67348,A,A,A,A,A
257169,A,A,A,A,A
36428,A,A,A,A,A
677429,A,A,A,A,A
170039,A,A,A,A,A
358539,A,A,A,A,A
380108,A,A,A,A,A
348738,A,A,A,A,A
678289,A,A,A,A,A
39399,A,A,A,A,A
418998,A,A,A,A,A
550899,A,A,A,A,A
711728,A,A,A,A,A
155198,A,A,A,A,A
35069,A,A,A,A,A
290559,A,A,A,A,A
537859,A,A,A,A,A
410558,A,A,A,A,A
164218,A,A,A,A,A
86799,A,A,A,A,A
530638,A,A,A,A,A
292519,A,A,A,A,A
76388,A,A,A,A,A
115228,A,A,A,A,A
360739,A,A,A,A,A
337128,A,A,A,A,A
684778,A,A,A,A,A
712408,A,A,A,A,A
102209,A,A,A,A,A
299679,A,A,A,A,A
663948,A,A,A,A,A
98108,A,A,A,A,A
162758,A,A,A,A,A
202079,A,A,A,A,A
95359,A,A,A,A,A
452598,A,A,A,A,A
317799,A,A,A,A,A
26838,A,A,A,A,A
497399,A,A,A,A,A
540389,A,A,A,A,A
39588,A,A,A,A,A
49949,A,A,A,A,A
667339,A,A,A,A,A
633418,A,A,A,A,A
240868,A,A,A,A,A
530819,A,A,A,A,A
662229,A,A,A,A,A
30428,A,A,A,A,A
679749,A,A,A,A,A
327938,A,A,A,A,A
280989,A,A,A,A,A
147659,A,A,A,A,A
129299,A,A,A,A,A
662388,A,A,A,A,A
669808,A,A,A,A,A
179818,A,A,A,A,A
551038,A,A,A,A,A
62289,A,A,A,A,A
185168,A,A,A,A,A
77818,A,A,A,A,A
597579,A,A,A,A,A
392659,A,A,A,A,A
131089,A,A,A,A,A
702168,A,A,A,A,A
416958,A,A,A,A,A
227259,A,A,A,A,A
115089,A,A,A,A,A
388498,A,A,A,A,A
646859,A,A,A,A,A
195789,A,A,A,A,A
422468,A,A,A,A,A
370638,A,A,A,A,A
384298,A,A,A,A,A
176808,A,A,A,A,A
95919,A,A,A,A,A
47789,A,A,A,A,A
567728,A,A,A,A,A
85149,A,A,A,A,A
537218,A,A,A,A,A
360089,A,A,A,A,A
339668,A,A,A,A,A
44848,A,A,A,A,A
341478,A,A,A,A,A
655669,A,A,A,A,A
304138,A,A,A,A,A
335609,A,A,A,A,A
135339,A,A,A,A,A
362128,A,A,A,A,A
308868,A,A,A,A,A
199958,A,A,A,A,A
614508,A,A,A,A,A
115209,A,A,A,A,A
218138,A,A,A,A,A
578879,A,A,A,A,A
700168,A,A,A,A,A
714709,A,A,A,A,A
154618,A,A,A,A,A
247828,A,A,A,A,A
620678,A,A,A,A,A
170409,A,A,A,A,A
472069,A,A,A,A,A
419178,A,A,A,A,A
590689,A,A,A,A,A
424018,A,A,A,A,A
376839,A,A,A,A,A
390618,A,A,A,A,A
563439,A,A,A,A,A
353518,A,A,A,A,A
67759,A,A,A,A,A
436478,A,A,A,A,A
156638,A,A,A,A,A
684349,A,A,A,A,A
691108,A,A,A,A,A
397978,A,A,A,A,A
681209,A,A,A,A,A
414599,A,A,A,A,A
192219,A,A,A,A,A
156958,A,A,A,A,A
714149,A,A,A,A,A
311288,A,A,A,A,A
377838,A,A,A,A,A
577818,A,A,A,A,A
380618,A,A,A,A,A
73888,A,A,A,A,A
211679,A,A,A,A,A
608169,A,A,A,A,A
314288,A,A,A,A,A
426648,A,A,A,A,A
5459,A,A,A,A,A
319189,A,A,A,A,A
598148,A,A,A,A,A
105249,A,A,A,A,A
306439,A,A,A,A,A
407028,A,A,A,A,A
123419,A,A,A,A,A
643648,A,A,A,A,A
522459,A,A,A,A,A
141599,A,A,A,A,A
343239,A,A,A,A,A
586789,A,A,A,A,A
59629,A,A,A,A,A
698578,A,A,A,A,A
355969,A,A,A,A,A
419479,A,A,A,A,A
293579,A,A,A,A,A
339538,A,A,A,A,A
503139,A,A,A,A,A
427469,A,A,A,A,A
120899,A,A,A,A,A
409769,A,A,A,A,A
643508,A,A,A,A,A
374629,A,A,A,A,A
230359,A,A,A,A,A
305819,A,A,A,A,A
23958,A,A,A,A,A
544298,A,A,A,A,A
444218,A,A,A,A,A
613569,A,A,A,A,A
336919,A,A,A,A,A
71239,A,A,A,A,A
527988,A,A,A,A,A
8489,A,A,A,A,A
683269,A,A,A,A,A
521388,A,A,A,A,A
514409,A,A,A,A,A
432648,A,A,A,A,A
479198,A,A,A,A,A
56609,A,A,A,A,A
338998,A,A,A,A,A
161928,A,A,A,A,A
615828,A,A,A,A,A
79209,A,A,A,A,A
385398,A,A,A,A,A
492648,A,A,A,A,A
624439,A,A,A,A,A
79098,A,A,A,A,A
16439,A,A,A,A,A
669578,A,A,A,A,A
69229,A,A,A,A,A
112819,A,A,A,A,A
346649,A,A,A,A,A
381679,A,A,A,A,A
197868,A,A,A,A,A
295389,A,A,A,A,A
527508,A,A,A,A,A
219009,A,A,A,A,A
447188,A,A,A,A,A
707569,A,A,A,A,A
416738,A,A,A,A,A
60008,A,A,A,A,A
540779,A,A,A,A,A
314838,A,A,A,A,A
116119,A,A,A,A,A
5299,A,A,A,A,A
41448,A,A,A,A,A
235068,A,A,A,A,A
503419,A,A,A,A,A
143819,A,A,A,A,A
381959,A,A,A,A,A
292779,A,A,A,A,A
44808,A,A,A,A,A
155869,A,A,A,A,A
146809,A,A,A,A,A
182888,A,A,A,A,A
265098,A,A,A,A,A
121309,A,A,A,A,A
330708,A,A,A,A,A
30368,A,A,A,A,A
127118,A,A,A,A,A
513948,A,A,A,A,A
96028,A,A,A,A,A
283049,A,A,A,A,A
11009,A,A,A,A,A
1959,A,A,A,A,A
121258,A,A,A,A,A
79929,A,A,A,A,A
493618,A,A,A,A,A
337578,A,A,A,A,A
625898,A,A,A,A,A
223589,A,A,A,A,A
511119,A,A,A,A,A
630619,A,A,A,A,A
308668,A,A,A,A,A
569378,A,A,A,A,A
571148,A,A,A,A,A
693389,A,A,A,A,A
167938,A,A,A,A,A
377778,A,A,A,A,A
209878,A,A,A,A,A
346748,A,A,A,A,A
228378,A,A,A,A,A
340849,A,A,A,A,A
246729,A,A,A,A,A
274499,A,A,A,A,A
68229,A,A,A,A,A
667109,A,A,A,A,A
585068,A,A,A,A,A
37569,A,A,A,A,A
57478,A,A,A,A,A
278709,A,A,A,A,A
568518,A,A,A,A,A
347978,A,A,A,A,A
391818,A,A,A,A,A
42798,A,A,A,A,A
441918,A,A,A,A,A
305028,A,A,A,A,A
324719,A,A,A,A,A
521539,A,A,A,A,A
99349,A,A,A,A,A
77858,A,A,A,A,A
7398,A,A,A,A,A
691459,A,A,A,A,A
106748,A,A,A,A,A
300279,A,A,A,A,A
188009,A,A,A,A,A
357729,A,A,A,A,A
182719,A,A,A,A,A
650449,A,A,A,A,A
473848,A,A,A,A,A
400149,A,A,A,A,A
237049,A,A,A,A,A
505078,A,A,A,A,A
703418,A,A,A,A,A
94118,A,A,A,A,A
653568,A,A,A,A,A
545928,A,A,A,A,A
16038,A,A,A,A,A
421658,A,A,A,A,A
89919,A,A,A,A,A
676358,A,A,A,A,A
695079,A,A,A,A,A
655619,A,A,A,A,A
632368,A,A,A,A,A
685829,A,A,A,A,A
334218,A,A,A,A,A
338598,A,A,A,A,A
51709,A,A,A,A,A
266979,A,A,A,A,A
391138,A,A,A,A,A
573679,A,A,A,A,A
493248,A,A,A,A,A
156949,A,A,A,A,A
386878,A,A,A,A,A
469168,A,A,A,A,A
300999,A,A,A,A,A
327009,A,A,A,A,A
162979,A,A,A,A,A
396888,A,A,A,A,A
661158,A,A,A,A,A
289698,A,A,A,A,A
556778,A,A,A,A,A
653288,A,A,A,A,A
149989,A,A,A,A,A
576559,A,A,A,A,A
219419,A,A,A,A,A
690728,A,A,A,A,A
279269,A,A,A,A,A
362758,A,A,A,A,A
259578,A,A,A,A,A
676728,A,A,A,A,A
25299,A,A,A,A,A
178268,A,A,A,A,A
209358,A,A,A,A,A
75218,A,A,A,A,A
262269,A,A,A,A,A
273388,A,A,A,A,A
67538,A,A,A,A,A
341409,A,A,A,A,A
89208,A,A,A,A,A
110869,A,A,A,A,A
593968,A,A,A,A,A
465269,A,A,A,A,A
208479,A,A,A,A,A
523389,A,A,A,A,A
406629,A,A,A,A,A
491718,A,A,A,A,A
693199,A,A,A,A,A
584559,A,A,A,A,A
657869,A,A,A,A,A
83028,A,A,A,A,A
307439,A,A,A,A,A
82959,A,A,A,A,A
615758,A,A,A,A,A
645139,A,A,A,A,A
492868,A,A,A,A,A
700339,A,A,A,A,A
189558,A,A,A,A,A
55378,A,A,A,A,A
211878,A,A,A,A,A
72798,A,A,A,A,A
464959,A,A,A,A,A
341149,A,A,A,A,A
156928,A,A,A,A,A
4059,A,A,A,A,A
646788,A,A,A,A,A
192388,A,A,A,A,A
161818,A,A,A,A,A
189949,A,A,A,A,A
447568,A,A,A,A,A
401429,A,A,A,A,A
62759,A,A,A,A,A
172068,A,A,A,A,A
322678,A,A,A,A,A
11458,A,A,A,A,A
106118,A,A,A,A,A
270299,A,A,A,A,A
364009,A,A,A,A,A
335809,A,A,A,A,A
571678,A,A,A,A,A
329478,A,A,A,A,A
161858,A,A,A,A,A
469179,A,A,A,A,A
328128,A,A,A,A,A
424558,A,A,A,A,A
336028,A,A,A,A,A
580039,A,A,A,A,A
304448,A,A,A,A,A
424409,A,A,A,A,A
327419,A,A,A,A,A
490468,A,A,A,A,A
444718,A,A,A,A,A
707738,A,A,A,A,A
530158,A,A,A,A,A
309219,A,A,A,A,A
83979,A,A,A,A,A
346338,A,A,A,A,A
493609,A,A,A,A,A
391618,A,A,A,A,A
598499,A,A,A,A,A
91799,A,A,A,A,A
678228,A,A,A,A,A
328258,A,A,A,A,A
573378,A,A,A,A,A
139008,A,A,A,A,A
453929,A,A,A,A,A
222638,A,A,A,A,A
160998,A,A,A,A,A
271298,A,A,A,A,A
503229,A,A,A,A,A
19759,A,A,A,A,A
428968,A,A,A,A,A
275958,A,A,A,A,A
552598,A,A,A,A,A
425959,A,A,A,A,A
324538,A,A,A,A,A
197309,A,A,A,A,A
639468,A,A,A,A,A
153358,A,A,A,A,A
272389,A,A,A,A,A
357008,A,A,A,A,A
127448,A,A,A,A,A
8968,A,A,A,A,A
645768,A,A,A,A,A
156109,A,A,A,A,A
494539,A,A,A,A,A
436808,A,A,A,A,A
531528,A,A,A,A,A
480289,A,A,A,A,A
30679,A,A,A,A,A
425528,A,A,A,A,A
565409,A,A,A,A,A
66959,A,A,A,A,A
391628,A,A,A,A,A
107718,A,A,A,A,A
285038,A,A,A,A,A
339628,A,A,A,A,A
676919,A,A,A,A,A
193758,A,A,A,A,A
188758,A,A,A,A,A
672178,A,A,A,A,A
210028,A,A,A,A,A
288328,A,A,A,A,A
367738,A,A,A,A,A
473609,A,A,A,A,A
170968,A,A,A,A,A
52178,A,A,A,A,A
326239,A,A,A,A,A
185768,A,A,A,A,A
427958,A,A,A,A,A
7859,A,A,A,A,A
383458,A,A,A,A,A
290839,A,A,A,A,A
635398,A,A,A,A,A
30558,A,A,A,A,A
607298,A,A,A,A,A
710108,A,A,A,A,A
304039,A,A,A,A,A
462639,A,A,A,A,A
454949,A,A,A,A,A
62578,A,A,A,A,A
308669,A,A,A,A,A
554138,A,A,A,A,A
611119,A,A,A,A,A
128239,A,A,A,A,A
269368,A,A,A,A,A
183008,A,A,A,A,A
714399,A,A,A,A,A
72049,A,A,A,A,A
566228,A,A,A,A,A
225598,A,A,A,A,A
533238,A,A,A,A,A
19488,A,A,A,A,A
50668,A,A,A,A,A
637888,A,A,A,A,A
487199,A,A,A,A,A
279168,A,A,A,A,A
674018,A,A,A,A,A
250978,A,A,A,A,A
320039,A,A,A,A,A
228728,A,A,A,A,A
66369,A,A,A,A,A
710109,A,A,A,A,A
56648,A,A,A,A,A
711608,A,A,A,A,A
483758,A,A,A,A,A
567618,A,A,A,A,A
146109,A,A,A,A,A
119829,A,A,A,A,A
305218,A,A,A,A,A
653328,A,A,A,A,A
283459,A,A,A,A,A
694018,A,A,A,A,A
46238,A,A,A,A,A
535429,A,A,A,A,A
449748,A,A,A,A,A
645639,A,A,A,A,A
509518,A,A,A,A,A
502248,A,A,A,A,A
472229,A,A,A,A,A
328838,A,A,A,A,A
328168,A,A,A,A,A
66088,A,A,A,A,A
426598,A,A,A,A,A
340139,A,A,A,A,A
221799,A,A,A,A,A
442948,A,A,A,A,A
36699,A,A,A,A,A
328089,A,A,A,A,A
430558,A,A,A,A,A
335908,A,A,A,A,A
266398,A,A,A,A,A
332699,A,A,A,A,A
205329,A,A,A,A,A
623979,A,A,A,A,A
711588,A,A,A,A,A
149958,A,A,A,A,A
79149,A,A,A,A,A
33839,A,A,A,A,A
157988,A,A,A,A,A
18718,A,A,A,A,A
38008,A,A,A,A,A
486139,A,A,A,A,A
662458,A,A,A,A,A
73199,A,A,A,A,A
98319,A,A,A,A,A
202799,A,A,A,A,A
279939,A,A,A,A,A
244288,A,A,A,A,A
522389,A,A,A,A,A
236159,A,A,A,A,A
558159,A,A,A,A,A
457228,A,A,A,A,A
414219,A,A,A,A,A
45939,A,A,A,A,A
370968,A,A,A,A,A
607658,A,A,A,A,A
655968,A,A,A,A,A
573559,A,A,A,A,A
156988,A,A,A,A,A
406409,A,A,A,A,A
588759,A,A,A,A,A
331008,A,A,A,A,A
209119,A,A,A,A,A
666619,A,A,A,A,A
176869,A,A,A,A,A
266968,A,A,A,A,A
287859,A,A,A,A,A
1069,A,A,A,A,A
67599,A,A,A,A,A
437338,A,A,A,A,A
78338,A,A,A,A,A
505658,A,A,A,A,A
52929,A,A,A,A,A
30469,A,A,A,A,A
659949,A,A,A,A,A
691109,A,A,A,A,A
421458,A,A,A,A,A
462108,A,A,A,A,A
140398,A,A,A,A,A
216069,A,A,A,A,A
601018,A,A,A,A,A
337029,A,A,A,A,A
128279,A,A,A,A,A
44249,A,A,A,A,A
662119,A,A,A,A,A
166478,A,A,A,A,A
346699,A,A,A,A,A
131128,A,A,A,A,A
435009,A,A,A,A,A
192979,A,A,A,A,A
480249,A,A,A,A,A
696209,A,A,A,A,A
48878,A,A,A,A,A
268899,A,A,A,A,A
559769,A,A,A,A,A
201148,A,A,A,A,A
555859,A,A,A,A,A
57309,A,A,A,A,A
608268,A,A,A,A,A
464638,A,A,A,A,A
178,A,A,A,A,A
170178,A,A,A,A,A
441819,A,A,A,A,A
652528,A,A,A,A,A
649938,A,A,A,A,A
617488,A,A,A,A,A
36659,A,A,A,A,A
601158,A,A,A,A,A
543638,A,A,A,A,A
518798,A,A,A,A,A
16778,A,A,A,A,A
463638,A,A,A,A,A
113908,A,A,A,A,A
363129,A,A,A,A,A
77329,A,A,A,A,A
457328,A,A,A,A,A
372099,A,A,A,A,A
578678,A,A,A,A,A
547938,A,A,A,A,A
504098,A,A,A,A,A
550559,A,A,A,A,A
549489,A,A,A,A,A
634488,A,A,A,A,A
107248,A,A,A,A,A
419778,A,A,A,A,A
282608,A,A,A,A,A
240859,A,A,A,A,A
604669,A,A,A,A,A
711858,A,A,A,A,A
385919,A,A,A,A,A
35479,A,A,A,A,A
282979,A,A,A,A,A
563939,A,A,A,A,A
227388,A,A,A,A,A
51979,A,A,A,A,A
326958,A,A,A,A,A
83789,A,A,A,A,A
367388,A,A,A,A,A
161248,A,A,A,A,A
62888,A,A,A,A,A
280449,A,A,A,A,A
239669,A,A,A,A,A
499639,A,A,A,A,A
230638,A,A,A,A,A
102049,A,A,A,A,A
99588,A,A,A,A,A
692388,A,A,A,A,A
194178,A,A,A,A,A
468369,A,A,A,A,A
159449,A,A,A,A,A
317928,A,A,A,A,A
670089,A,A,A,A,A
108929,A,A,A,A,A
302859,A,A,A,A,A
637109,A,A,A,A,A
491758,A,A,A,A,A
426209,A,A,A,A,A
476469,A,A,A,A,A
306629,A,A,A,A,A
130598,A,A,A,A,A
104438,A,A,A,A,A
245499,A,A,A,A,A
626409,A,A,A,A,A
223588,A,A,A,A,A
497778,A,A,A,A,A
223529,A,A,A,A,A
27599,A,A,A,A,A
73338,A,A,A,A,A
330249,A,A,A,A,A
42739,A,A,A,A,A
68159,A,A,A,A,A
268499,A,A,A,A,A
585309,A,A,A,A,A
693839,A,A,A,A,A
305909,A,A,A,A,A
414238,A,A,A,A,A
585389,A,A,A,A,A
144889,A,A,A,A,A
63718,A,A,A,A,A
205148,A,A,A,A,A
104799,A,A,A,A,A
163099,A,A,A,A,A
87788,A,A,A,A,A
560118,A,A,A,A,A
602168,A,A,A,A,A
682448,A,A,A,A,A
70258,A,A,A,A,A
51658,A,A,A,A,A
303898,A,A,A,A,A
469989,A,A,A,A,A
111819,A,A,A,A,A
354998,A,A,A,A,A
505019,A,A,A,A,A
497099,A,A,A,A,A
390118,A,A,A,A,A
683049,A,A,A,A,A
258348,A,A,A,A,A
699629,A,A,A,A,A
219219,A,A,A,A,A
533688,A,A,A,A,A
484679,A,A,A,A,A
525798,A,A,A,A,A
458248,A,A,A,A,A
617099,A,A,A,A,A
599309,A,A,A,A,A
384709,A,A,A,A,A
150088,A,A,A,A,A
277098,A,A,A,A,A
167069,A,A,A,A,A
135858,A,A,A,A,A
185629,A,A,A,A,A
63878,A,A,A,A,A
365148,A,A,A,A,A
233618,A,A,A,A,A
445799,A,A,A,A,A
618248,A,A,A,A,A
274979,A,A,A,A,A
403509,A,A,A,A,A
544289,A,A,A,A,A
675109,A,A,A,A,A
52188,A,A,A,A,A
449969,A,A,A,A,A
176518,A,A,A,A,A
606719,A,A,A,A,A
62379,A,A,A,A,A
74959,A,A,A,A,A
573589,A,A,A,A,A
483309,A,A,A,A,A
589948,A,A,A,A,A
568118,A,A,A,A,A
333229,A,A,A,A,A
176758,A,A,A,A,A
197429,A,A,A,A,A
181929,A,A,A,A,A
147209,A,A,A,A,A
280198,A,A,A,A,A
195059,A,A,A,A,A
44328,A,A,A,A,A
296478,A,A,A,A,A
667558,A,A,A,A,A
219879,A,A,A,A,A
701299,A,A,A,A,A
675079,A,A,A,A,A
629478,A,A,A,A,A
296698,A,A,A,A,A
111749,A,A,A,A,A
227459,A,A,A,A,A
169519,A,A,A,A,A
665768,A,A,A,A,A
229468,A,A,A,A,A
87749,A,A,A,A,A
111279,A,A,A,A,A
226608,A,A,A,A,A
294509,A,A,A,A,A
681008,A,A,A,A,A
577539,A,A,A,A,A
563689,A,A,A,A,A
213819,A,A,A,A,A
98358,A,A,A,A,A
391258,A,A,A,A,A
256449,A,A,A,A,A
522519,A,A,A,A,A
653688,A,A,A,A,A
249029,A,A,A,A,A
599029,A,A,A,A,A
268028,A,A,A,A,A
117479,A,A,A,A,A
242759,A,A,A,A,A
529318,A,A,A,A,A
383368,A,A,A,A,A
157428,A,A,A,A,A
228909,A,A,A,A,A
173318,A,A,A,A,A
26278,A,A,A,A,A
389209,A,A,A,A,A
625978,A,A,A,A,A
162609,A,A,A,A,A
130298,A,A,A,A,A
21679,A,A,A,A,A
489118,A,A,A,A,A
646018,A,A,A,A,A
321029,A,A,A,A,A
285689,A,A,A,A,A
69759,A,A,A,A,A
481549,A,A,A,A,A
113938,A,A,A,A,A
183219,A,A,A,A,A
182808,A,A,A,A,A
330899,A,A,A,A,A
311708,A,A,A,A,A
170479,A,A,A,A,A
261888,A,A,A,A,A
58938,A,A,A,A,A
638749,A,A,A,A,A
576069,A,A,A,A,A
93569,A,A,A,A,A
582798,A,A,A,A,A
31918,A,A,A,A,A
96958,A,A,A,A,A
342968,A,A,A,A,A
80728,A,A,A,A,A
449108,A,A,A,A,A
466558,A,A,A,A,A
467209,A,A,A,A,A
126859,A,A,A,A,A
708898,A,A,A,A,A
166878,A,A,A,A,A
176358,A,A,A,A,A
396058,A,A,A,A,A
125219,A,A,A,A,A
524648,A,A,A,A,A
28868,A,A,A,A,A
622988,A,A,A,A,A
622038,A,A,A,A,A
652968,A,A,A,A,A
635498,A,A,A,A,A
76199,A,A,A,A,A
540378,A,A,A,A,A
640429,A,A,A,A,A
274599,A,A,A,A,A
389368,A,A,A,A,A
485668,A,A,A,A,A
33909,A,A,A,A,A
4819,A,A,A,A,A
256988,A,A,A,A,A
222219,A,A,A,A,A
279198,A,A,A,A,A
389079,A,A,A,A,A
475459,A,A,A,A,A
713239,A,A,A,A,A
533188,A,A,A,A,A
447908,A,A,A,A,A
538608,A,A,A,A,A
133598,A,A,A,A,A
289608,A,A,A,A,A
482258,A,A,A,A,A
605618,A,A,A,A,A
474669,A,A,A,A,A
181669,A,A,A,A,A
423299,A,A,A,A,A
442579,A,A,A,A,A
205228,A,A,A,A,A
478518,A,A,A,A,A
595848,A,A,A,A,A
315429,A,A,A,A,A
269399,A,A,A,A,A
370329,A,A,A,A,A
195138,A,A,A,A,A
321439,A,A,A,A,A
489549,A,A,A,A,A
215388,A,A,A,A,A
311529,A,A,A,A,A
221068,A,A,A,A,A
101999,A,A,A,A,A
407969,A,A,A,A,A
313839,A,A,A,A,A
445968,A,A,A,A,A
629279,A,A,A,A,A
12948,A,A,A,A,A
319468,A,A,A,A,A
632638,A,A,A,A,A
710958,A,A,A,A,A
346829,A,A,A,A,A
225609,A,A,A,A,A
69878,A,A,A,A,A
79959,A,A,A,A,A
646168,A,A,A,A,A
531329,A,A,A,A,A
176459,A,A,A,A,A
437738,A,A,A,A,A
149888,A,A,A,A,A
110259,A,A,A,A,A
46038,A,A,A,A,A
400919,A,A,A,A,A
575889,A,A,A,A,A
401779,A,A,A,A,A
393629,A,A,A,A,A
364018,A,A,A,A,A
603099,A,A,A,A,A
584879,A,A,A,A,A
182319,A,A,A,A,A
483869,A,A,A,A,A
419858,A,A,A,A,A
315168,A,A,A,A,A
496548,A,A,A,A,A
328779,A,A,A,A,A
616148,A,A,A,A,A
544949,A,A,A,A,A
260189,A,A,A,A,A
713078,A,A,A,A,A
2498,A,A,A,A,A
600339,A,A,A,A,A
245318,A,A,A,A,A
542539,A,A,A,A,A
242798,A,A,A,A,A
126229,A,A,A,A,A
276018,A,A,A,A,A
678569,A,A,A,A,A
106988,A,A,A,A,A
227579,A,A,A,A,A
121858,A,A,A,A,A
289639,A,A,A,A,A
110658,A,A,A,A,A
637978,A,A,A,A,A
294218,A,A,A,A,A
31739,A,A,A,A,A
325559,A,A,A,A,A
712488,A,A,A,A,A
323049,A,A,A,A,A
95158,A,A,A,A,A
691288,A,A,A,A,A
168328,A,A,A,A,A
494779,A,A,A,A,A
180388,A,A,A,A,A
297909,A,A,A,A,A
342369,A,A,A,A,A
103458,A,A,A,A,A
333818,A,A,A,A,A
47869,A,A,A,A,A
181798,A,A,A,A,A
30299,A,A,A,A,A
596898,A,A,A,A,A
97549,A,A,A,A,A
392728,A,A,A,A,A
